bucket,paper_folder,title,authors,arxiv_id,date_published,s3_uri,error
new-swa-1,kb-data/output/Analytic_Formula_for_Weak_Multi-Bunch_Beam_Break-Up_in_a_Linac,Analytical Formula for Weak Multi-Bunch Beam Break-Up in a Linac ∗,"Stanford Linear Accelerator Center, Stanford University, Stanford, CA 94309",,,s3://new-swa-1/kb-data/output/Analytic_Formula_for_Weak_Multi-Bunch_Beam_Break-Up_in_a_Linac/structured.json,
new-swa-1,kb-data/output/Analytical_Formulae_for_the_Loss_Factors_and_Wakefields_of_a_Rectangular_Accelerating_Structure,Analytical Formulae for the Loss Factors and Wakefields of a Rectangular Accelerating Structure,"J. Gao, Z.C. Liu Institute of High Energy Physics (IHEP), Beijing 100049, China",,,s3://new-swa-1/kb-data/output/Analytical_Formulae_for_the_Loss_Factors_and_Wakefields_of_a_Rectangular_Accelerating_Structure/structured.json,
new-swa-1,kb-data/output/Analytical_and_Numerical_Studies_of_Dark_Current_in_Radiofrequency_Structures_for_Short-Pulse_High-Gradient_Acceleration,Analytical and Numerical Studies of Dark Current in Radiofrequency Structures for Short-Pulse High-Gradient Acceleration,"Gaurab Rijal, Michael Shapiro, and Xueying Lu ∗; Northern Illinois University, DeKalb, Illinois 60115, USA; ∗ xylu@niu.edu; also at Argonne National Laboratory, Lemont, Illinois 60439, USA",2203.08374,,s3://new-swa-1/kb-data/output/Analytical_and_Numerical_Studies_of_Dark_Current_in_Radiofrequency_Structures_for_Short-Pulse_High-Gradient_Acceleration/structured.json,
new-swa-1,kb-data/output/Analytical_energy_spectra_and_wake_effects_for_relativistic_dielectric_laser_accelerators,Analytical energy spectra and wake effects for relativistic dielectric laser accelerators,"ur Teilchenbeschleunigung und Elektromagnetische Felder (TEMF), at Darmstadt, Schlossgartenstrasse 8, D-64289 Darmstadt, Germany",1911.03337,,s3://new-swa-1/kb-data/output/Analytical_energy_spectra_and_wake_effects_for_relativistic_dielectric_laser_accelerators/structured.json,
new-swa-1,kb-data/output/Analytical_treatment_of_the_wakefields_driven_by_transversely_shaped_beams_in_a_planar_slow-wave_structure,Analytical treatment of the wakefields driven by transversely shaped beams in a planar slow-wave structure,"The University of Chicago, PSD Enrico Fermi Institute, 5640 S Ellis Ave, Chicago, IL 60637, USA; Department of Physics and Astronomy, University of California, Los Angeles, California 90095-1547, USA and RadiaBeam Technologies, Santa Monica, California 90404, USA; Department of Physics and Astronomy, University of California, Los Angeles, California 90095-1547, USA",,"November 21, 2018",s3://new-swa-1/kb-data/output/Analytical_treatment_of_the_wakefields_driven_by_transversely_shaped_beams_in_a_planar_slow-wave_structure/structured.json,
new-swa-1,kb-data/output/Astrophysical_Evidence_of_Wakefield_Acceleration_in_Galactic_and_Extragalactic_Jets_via_Gamma_Rays_and_UHECRs,Astrophysical Evidence of Wakefield Acceleration in Galactic and Extragalactic Jets via Gamma Rays and UHECRs,"Draft version September 28, 2020; Gregory B. Huxtable, 1 Noor Eltawil, 1 Wei-Xiang Feng, 2 Wenhao Wang, 1 Gabriel Player, 1 Toshiki Tajima, 1 and Toshikazu Ebisuzaki 3; 1 UC Irvine, Physics and Astronomy 2 UC Riverside, Physics and Astronomy 3 Computational Astrophysics Laboratory, RIKEN",2966.2010,"September 28, 2020",s3://new-swa-1/kb-data/output/Astrophysical_Evidence_of_Wakefield_Acceleration_in_Galactic_and_Extragalactic_Jets_via_Gamma_Rays_and_UHECRs/structured.json,
new-swa-1,kb-data/output/Bubble_regime_of_plasma_wakefield_in_2D_and_3D_geometries,Bubble regime of plasma wakefield in 2D and 3D geometries,"A. A. Golovanov 1 and I. Yu. Kostyukov 1; Institute of Applied Physics RAS, 603950 Nizhny Novgorod, Russia",1704.02913,,s3://new-swa-1/kb-data/output/Bubble_regime_of_plasma_wakefield_in_2D_and_3D_geometries/structured.json,
new-swa-1,kb-data/output/Bunch-excited_wakefield_in_dielectric_waveguide_with_hollow_plasma_channel,Bunch-excited wakefield in dielectric waveguide with hollow plasma channel,"K.V. Galaydych ∗ , P.I. Markov, G.V. Sotnikov; National Science Center Kharkiv Institute of Physics and Technology 1, Akademichna St., Kharkiv, 61108, Ukraine",1901.10370,,s3://new-swa-1/kb-data/output/Bunch-excited_wakefield_in_dielectric_waveguide_with_hollow_plasma_channel/structured.json,
new-swa-1,kb-data/output/Coherent_control_of_plasma_dynamics,Coherent control of plasma dynamics,"Z.-H. He 1 , B. Hou 1 , V. Lebailly 2 , J. A. Nees 1 , K. Krushelnick 1 , A. G. R. Thomas 1; 1 Center for Ultrafast Optical Science, University of Michigan, Ann Arbor, MI 48109-2099 USA; 2 Polytech Paris-Sud - Universit´ e Paris-Sud, 91405 Orsay, France",1402.3052,,s3://new-swa-1/kb-data/output/Coherent_control_of_plasma_dynamics/structured.json,
new-swa-1,kb-data/output/Comparisons_Of_Equivalent_Circuit_Predictions_With_Measurements_For_Short_Stacks_Of_Rdds1_Discs_And_Their_Potential_Application_To_Improved_Wakefield_Prediction,"COMPARISONS OF EQUIVALENT CIRCUIT PREDICTIONS WITH MEASUREMENTS FOR SHORT STACKS OF RDDS1 DISCS, AND THEIR POTENTIAL APPLICATION TO IMPROVED WAKEFIELD PREDICTION","COMPARISONS OF EQUIVALENT CIRCUIT PREDICTIONS WITH MEASUREMENTS FOR SHORT STACKS OF RDDS1 DISCS, AND THEIR POTENTIAL APPLICATION TO IMPROVED WAKEFIELD PREDICTION; R.M. Jones 1 , SLAC; T. Higo, Y. Higashi, N. Toge, KEK; N.M. Kroll 2 , SLAC & UCSD; R.J. Loewen 1 , R.H. Miller 1 , and J.W. Wang 1 ; SLAC; The single disc measurements provide frequencies  for  the  zero  and p modes  of  the  lowest monopole band, the p mode of the first dipole band, and the zero mode of the second dipole band.  The primary",,,s3://new-swa-1/kb-data/output/Comparisons_Of_Equivalent_Circuit_Predictions_With_Measurements_For_Short_Stacks_Of_Rdds1_Discs_And_Their_Potential_Application_To_Improved_Wakefield_Prediction/structured.json,
new-swa-1,kb-data/output/Continuous_and_Coordinated_Efforts_of_Structure_Wakefield_Acceleration_SWFA_Development_for_an_Energy_Frontier_Machine,Continuous and Coordinated Efforts of Structure Wakefield Acceleration (SWFA) Development for an Energy Frontier Machine,"Chunguang Jing, i,ii John Power, i Jiahang Shao, i Gwanghui Ha, i Philippe Piot, i,iii , Xueying Lu, i,iii Alexander Zholents, i Alexei Kanareykin, ii Sergey Kuzikov, ii James B. Rosenzweig iv , Gerard Andonian  iv , Evgenya Ivanovna Simakov, v Janardan Upadhyay, v , Chuanxiang Tang, vi Richard J Temkin vii , Emilio Alessandro Nanni viii , John Lewellen, viii; i Argonne National Laboratory, Lemont, IL.; ii Euclid Techlabs, LLC, Bolingbrook, IL",1308.1145,,s3://new-swa-1/kb-data/output/Continuous_and_Coordinated_Efforts_of_Structure_Wakefield_Acceleration_SWFA_Development_for_an_Energy_Frontier_Machine/structured.json,
new-swa-1,kb-data/output/Control_of_autoresonant_plasma_beat-wave_wakefield_excitation,Control of autoresonant plasma beat-wave wakefield excitation,"M. Luo 1 , C. Riconda 2 , I. Pusztai 1 , A. Grassi 2 , J. S. Wurtele 3 , T. F¨ ul¨ op 1; 1 Department of Physics, Chalmers University of Technology, G¨ oteborg, SE-41296, Sweden; 2 LULI, Sorbonne Universit´ e, CNRS, ´ Ecole Polytechnique, CEA, 75252 Paris, France and",2020.0111,,s3://new-swa-1/kb-data/output/Control_of_autoresonant_plasma_beat-wave_wakefield_excitation/structured.json,
new-swa-1,kb-data/output/Controllable_high-quality_electron_beam_generation_by_phase_slippage_effect_in_layered_targets,Controllable high-quality electron beam generation by phase slippage effect in layered targets,"Q. Yu 1 , Y. J. Gu 1,2 , X. F. Li 1 , S. Huang 1 , F. Zhang 1 , Q. Kong 1 *, Y. Y. Ma 3 , and S.; 1 Applied Ion Beam Physics Laboratory, Key Laboratory of the Ministry of Education, Institute of Modern Physics, Fudan University, Shanghai 200433, People's Republic of China 2 Institute of Physics of the ASCR, ELI-Beamlines project, Na Slovance 2, 18221 Prague, Czech Republic; 3College of Science, National University of Defense Technology, Changsha 410073, China 4 Department of Advanced Interdisciplinary Sciences, Utsunomiya University, Yohtoh 7-1-2, Utsunomiya 321-8585, Japan",,,s3://new-swa-1/kb-data/output/Controllable_high-quality_electron_beam_generation_by_phase_slippage_effect_in_layered_targets/structured.json,
new-swa-1,kb-data/output/Crab_cavities_for_linear_colliders,CRAB CAVITIES FOR LINEAR COLLIDERS,"G. Burt, P. Ambattu, R. Carter, A. Dexter, I. Tahir, Cockcroft Institute, Lancaster University, Lancaster, UK, LA1 4YR; C. Beard, M. Dykes, P. Goudket, A. Kalinin, L. Ma, P. McIntosh, ASTeC, Daresbury Laboratory, Warrington, Cheshire, WA4 4AD, UK; D. Shulte, CERN, Geneva, Switzerland",,,s3://new-swa-1/kb-data/output/Crab_cavities_for_linear_colliders/structured.json,
new-swa-1,kb-data/output/Crunch-in_regime_-_Non-linearly_driven_hollow-channel_plasma,Crunch-in regime - Non-linearly driven hollow-channel plasma,"Aakash A. Sahai ∗ ,; John Adams Institute for Accelerator Science, Physics Department, Blackett Laboratory, Imperial College London, SW7 2AZ, UK; May 23, 2022",1504.03735,"May 23, 2022",s3://new-swa-1/kb-data/output/Crunch-in_regime_-_Non-linearly_driven_hollow-channel_plasma/structured.json,
new-swa-1,kb-data/output/Design_fabrication_and_measurement_of_the_first_rounded_damped_detuned_accelerator_structure_RDDS1,"DESIGN, FABRICATION AND MEASUREMENT OF THE FIRST ROUNDED DAMPED DETUNED ACCELERATOR STRUCTURE (RDDS1)*","DESIGN, FABRICATION AND MEASUREMENT OF THE FIRST ROUNDED DAMPED DETUNED ACCELERATOR STRUCTURE (RDDS1)*; J.W. Wang, C. Adolphsen, G.B. Bowden, D.L. Burke, J. Cornuelle, V.A. Dolgashev, R.H. Miller, C.K. Ng, C. Pearson, T.O. Raubenhemer, R. Reed, M. Ross,; W.B. Fowkes, R.K. Jobe, R.M. Jones, K. Ko, N. Kroll, Z.Li, R.J. Loewen, D. McCormick, R.D. Ruth, T. Smith, G. Stupakov, SLAC, Stanford, CA, USA",,,s3://new-swa-1/kb-data/output/Design_fabrication_and_measurement_of_the_first_rounded_damped_detuned_accelerator_structure_RDDS1/structured.json,
new-swa-1,kb-data/output/Detecting_Hollow_Electron_Beams_via_Smith-Purcell_Radiation_from_a_Metasurface,Detecting Hollow Electron Beams via Smith-Purcell Radiation from a Metasurface,"Daria Yu. Sergeeva a , Dmitry V. Karlovets b , and Alexey A. Tishchenko a,c,*; a National Research Nuclear University 'MEPhI', Kashirskoe sh. 31, Moscow, 115409, Russia b School of Physics and Engineering, ITMO University, 197101 St. Petersburg, Russia c Belgorod National Research University, Pobedy St. 85, Belgorod, 30801, Russia; Introduction.  Hollow electron beams are beams that  are  hollow  inside,  so  they  have  a  rectangular cross-sectional  profile.  They  are  significantly  more stable [1, 2] than conventional solid electron beams in respect with the space charge effect due to the Coulomb repulsion between electrons.",2405.01034,,s3://new-swa-1/kb-data/output/Detecting_Hollow_Electron_Beams_via_Smith-Purcell_Radiation_from_a_Metasurface/structured.json,
new-swa-1,kb-data/output/Development_and_high-power_testing_of_an_X-band_dielectric-loaded_power_extractor,Development and high-power testing of an X-band dielectric-loaded power extractor,"Jiahang Shao, 1, ∗ Chunguang Jing, 1, 2 Eric Wisniewski, 1 Gwanghui Ha,; Manoel Conde, Wanming Liu, John Power, and Lianmin Zheng; 1 1 1 1 1, †",,"November 9, 2021",s3://new-swa-1/kb-data/output/Development_and_high-power_testing_of_an_X-band_dielectric-loaded_power_extractor/structured.json,
new-swa-1,kb-data/output/Dipole_Wakefield_Suppression_In_High_Phase_Advance_Detuned_Linear_Accelerators_For_The_JLCNLC_Designed_To_Minimise_Electrical_Breakdown_And_Cumulative_BBU,DIPOLE WAKEFIELD SUPPRESSION IN HIGH PHASE ADVANCE DETUNED LINEAR ACCELERATORS FOR THE JLC/NLC DESIGNED TO MINIMISE ELECTRICAL BREAKDOWN AND CUMULATIVE BBU*,"R.M. Jones*, SLAC; N.M. Kroll, UCSD & SLAC; T. Higo, KEK, Z. Li, R.H. Miller,; T.O. Raubenheimer, and J.W. Wang, Stanford Linear Accelerator Center, Stanford, CA  94309; Paper presented at the 2001 Particle Accelerator Conference Chicago, USA June 18 th -June 22 nd , 2001",,,s3://new-swa-1/kb-data/output/Dipole_Wakefield_Suppression_In_High_Phase_Advance_Detuned_Linear_Accelerators_For_The_JLCNLC_Designed_To_Minimise_Electrical_Breakdown_And_Cumulative_BBU/structured.json,
new-swa-1,kb-data/output/Dust_charging_in_dynamic_ion_wakes,Abstract,"Dust charging in dynamic ion wakes Lorin Swint Matthews, Dustin L. Sanford, Evdokiya Kostadinova, Khandaker Sharmin Ashrafi, Evelyn Guay, Truell W. Hyde; Center for Astrophysics, Space Physics, and Engineering Research, Baylor University One Bear Place 97316, Waco, Texas 76798-7316",,,s3://new-swa-1/kb-data/output/Dust_charging_in_dynamic_ion_wakes/structured.json,
new-swa-1,kb-data/output/Effects_of_realistic_laser_intensity_and_phase_distribution_on_high-charge_laser_wakefield_acceleration,Effects of realistic laser intensity and phase distribution on high-charge laser wakefield acceleration,"Yuhui Xia, 1 Zhenan Wang, 1 Ziyao Tang, 1 Jianghao Hu, 1 Qianyi Ma, 1 Yuekai Chen, 1 Letian; Liu, 1 Zhiyan Yang, 1 Hui Zhang, 1 Chenxu Wang, 1 Haoyang Lan, 1, 2 Di Wu, 1, 2 Xiuhong Yang, 1, 2 Yixing Geng, 1, 2 Yanying Zhao, 1, 2, ∗ Xueqin Yan, 1, 2, 3 and Xinlu Xu 1, 2, †; 1 State Key Laboratory of Nuclear Physics and Technology, and Key Laboratory of HEDP of the Ministry of Education,",2402.15187,"February 26, 2026",s3://new-swa-1/kb-data/output/Effects_of_realistic_laser_intensity_and_phase_distribution_on_high-charge_laser_wakefield_acceleration/structured.json,
new-swa-1,kb-data/output/Electron_Acceleration_in_Carbon_Nanotubes,Numerical study of electron acceleration in structured CNT targets via self-injection in a wakefield bubble driven by an 800 nm laser,"Cristian Bont ¸oiu 1,* , Alexandre Bonatto 2,* , ¨ Oznur Apsimon 3,4 , Laura Bandiera 5 , Gianluca Cavoto 6,7 , Illya Drebot 8 , Giancarlo Gatti 9 , Jorge Giner-Navarro 10 , Bifeng Lei 1,4 , Pablo Mart´ ın-Luna 11 , Ilaria Rago 6,7 , Juan Rodr´ ıguez P´ erez 10 , Bruno Silveira Nunes 12 , Alexei Sytov 5 , Constantinos Valagiannopoulos 13 , Carsten P. Welsch 1,4 , Guoxing Xia 3,4 , Jiaqi Zhang 3,4 , and Javier Resta-L´ opez 10,14,*; 1 Department of Physics, University of Liverpool, Oxford Street, Liverpool L69 7ZE, UK; 2 Graduate Program in Information Technology and Healthcare Management, and the Beam Physics Group, Federal",2018.0392,,s3://new-swa-1/kb-data/output/Electron_Acceleration_in_Carbon_Nanotubes/structured.json,
new-swa-1,kb-data/output/Emittance_preservation_of_an_electron_beam_in_a_loaded_quasi-linear_plasma_wakefield,Emittance preservation of an electron beam in a loaded quasi-linear plasma wakefield,"Veronica K. Berglyd Olsen ∗ and Erik University of Oslo, Oslo, Norway; Max Planck Institute for Physics, Munich, Germany and; CERN, Geneva, Switzerland",,"March 25, 2022",s3://new-swa-1/kb-data/output/Emittance_preservation_of_an_electron_beam_in_a_loaded_quasi-linear_plasma_wakefield/structured.json,
new-swa-1,kb-data/output/Empirical_scaling_laws_for_self-focused_laser_pulses_in_nitrogen_plasmas,Empirical scaling laws for self-focused laser pulses in nitrogen plasmas,"L. Martelli 1 , 2 , I. A. Andriyash 1 , J. Wheeler 1 , H. Kraft 2; X. Q. Dinh and C. Thaury; 1 Laboratoire d'Optique Appliqu´ ee, ENSTA Paris, CNRS, ´",2410.05086,,s3://new-swa-1/kb-data/output/Empirical_scaling_laws_for_self-focused_laser_pulses_in_nitrogen_plasmas/structured.json,
new-swa-1,kb-data/output/Evolution_of_ultra-relativistic_hollow-electron-beam_wakefield_drivers_during_their_propagation_in_plasmas,Evolution of ultra-relativistic hollow-electron-beam wakefield drivers during their propagation in plasmas,"Zentrum f¨ ur Astronomie und Astrophysik, Technische Universit¨ at Berlin, Hardenbergstr. 36, D-10623, Berlin, Germany a); a) Max Planck Institute for Solar System Research, Justus-von-Liebig-Weg 3, 37077, G¨ ottingen, Germany",,,s3://new-swa-1/kb-data/output/Evolution_of_ultra-relativistic_hollow-electron-beam_wakefield_drivers_during_their_propagation_in_plasmas/structured.json,
new-swa-1,kb-data/output/Experimental_characterization_of_electron_beam_driven_wakefield_modes_in_a_dielectric_woodpile_Cartesian_symmetric_structure,Abstract,,,"August 2, 2017",s3://new-swa-1/kb-data/output/Experimental_characterization_of_electron_beam_driven_wakefield_modes_in_a_dielectric_woodpile_Cartesian_symmetric_structure/structured.json,
new-swa-1,kb-data/output/Experimental_demonstration_of_longitudinal_beam_phase_space_linearizer_in_a_free-electron_laser_facility_by_corrugated_structures,Experimental demonstration of longitudinal beam phase space linearizer in a free-electron laser facility by corrugated structures,"Haixiao Deng, 1 Meng Zhang, 1 Chao Feng, 1 Tong Zhang, 1 Xingtao Wang, 1 Taihe Lan, 1 Lie Feng, 1 Wenyan Zhang, 1 Xiaoqing Liu, 1 Haifeng Yao, 1 Lei Shen, 1 Bin Li, 1 Junqiang Zhang, 1 Xuan Li, 1 Wencheng Fang, 1 Dan Wang, 2 Marie-emmanuelle Couprie, 3 Guoqiang Lin, 1 Bo Liu, 1 Qiang Gu, 1 Dong Wang, 1 and Zhentang Zhao 1; 1 Shanghai Institute of Applied Physics, Chinese Academy of Sciences, Shanghai, 201800, P . R. China 2 Department of Engineering Physics, Tsinghua University, Beijing 100084, P. R. China 3 Synchrotron SOLEIL, L' Orme des Merisiers, Saint-Aubin, BP 48, 91 192 Gif-sur-Yvette, France",,,s3://new-swa-1/kb-data/output/Experimental_demonstration_of_longitudinal_beam_phase_space_linearizer_in_a_free-electron_laser_facility_by_corrugated_structures/structured.json,
new-swa-1,kb-data/output/Experimental_demonstration_of_wakefield_effects_in_a_THz_planar_diamond_accelerating_structure,Experimental demonstration of wakefield effects in a THz planar diamond accelerating structure,"S. Antipov 1,2 , C. Jing 1,2 , A. Kanareykin 1 , J.E. Butler 1 , V. Yakimenko 3 , M. Fedurin 3 , K. Kusche 3 , W. Gai 2; 1 Euclid	Techlabs	LLC 2 Argonne	Wakefield	Accelerator	Facility,	Argonne	National	Laboratory 3 Accelerator	Test	Facility,	Brookhaven	National	Laboratory",,,s3://new-swa-1/kb-data/output/Experimental_demonstration_of_wakefield_effects_in_a_THz_planar_diamond_accelerating_structure/structured.json,
new-swa-1,kb-data/output/Exploring_ultra-high-intensity_wakefields_in_carbon_nanotube_arrays_an_effective_plasma-density_approach,Exploring ultra-high-intensity wakefields in carbon nanotube arrays: an effective plasma-density approach,"Graduate Program in Information Technology and Healthcare Management, and the Beam Physics Group, Federal University of Health Sciences of Porto Alegre, Porto Alegre, RS, 90050-170, Brazil; G. Xia and O. Apsimon; Department of Physics and Astronomy, The University of Manchester, Manchester, M13 9PL, United Kingdom and The Cockcroft Institute, Sci-Tech Daresbury, Warrington, WA4 4AD, United Kingdom",2203.11623,"March 10, 2023",s3://new-swa-1/kb-data/output/Exploring_ultra-high-intensity_wakefields_in_carbon_nanotube_arrays_an_effective_plasma-density_approach/structured.json,
new-swa-1,kb-data/output/FLASHForward_Plasma-wakefield_accelerator_science_for_high-average-power_applications,rsta.royalsocietypublishing.org,"plasma wakefield acceleration, electrons, high average power; D'Arcy 1 , A. Aschikhin 1 , 2 , S. Bohlen 1 , 2 ,; Boyle 1 , T. Brümmer 1 , J. Chappell 3 ,",,,s3://new-swa-1/kb-data/output/FLASHForward_Plasma-wakefield_accelerator_science_for_high-average-power_applications/structured.json,
new-swa-1,kb-data/output/Femtosecond_probing_of_light-speed_plasma_wakefields_by_using_a_relativistic_electron_bunch,Femtosecond probing of light-speed plasma wakefields by using a relativistic electron bunch,"C.J. Zhang 1 , 2 , 7 , J.F. Hua 1 , Y. Wan 1 , B. Guo 1 , Y.P. Wu 1 , C.-H. Pai 1 , F. Li 1 , H.-H. Chu 3 , Y.Q. Gu 2 , X.L. Xu 4 , W.B. Mori 4 , C. Joshi 4 , J. Wang 3 , 5 , 6 , ∗ , W. Lu 1 , 7 , ∗; 1 Department of Engineering Physics, Tsinghua University, Beijing 100084, China; 2 Laser Fusion Research Center, China Academy of Engineering Physics, Mianyang, Sichuan 621900, China",,,s3://new-swa-1/kb-data/output/Femtosecond_probing_of_light-speed_plasma_wakefields_by_using_a_relativistic_electron_bunch/structured.json,
new-swa-1,kb-data/output/Finite-emittance_Wigner_crystals_in_the_bubble_regime,Finite-emittance Wigner crystals in the bubble regime,"Lars Reichwein, ∗ Johannes Thomas, and Alexander Pukhov; Institut für Theoretische Physik I, Heinrich-Heine-Universität Düsseldorf, D-40225 Düsseldorf, Germany; (Dated: February 18, 2020)",,"February 18, 2020",s3://new-swa-1/kb-data/output/Finite-emittance_Wigner_crystals_in_the_bubble_regime/structured.json,
new-swa-1,kb-data/output/Formation_of_Temporally_Shaped_Electron_Bunches_for_Beam-Driven_Collinear_Wakefield_Accelerators,Formation of Temporally Shaped Electron Bunches for Beam-Driven Collinear Wakefield Accelerators,"Wei Hou Tan, 1, ∗ Philippe Piot, 1, 2 and Alexander Zholents 2; Northern Illinois Center for Accelerator & Detector Development and Department of Physics, Northern Illinois University, DeKalb, IL 60115, USA; 2 Argonne National Laboratory, Lemont, IL 60439, USA",,"November 21, 2021",s3://new-swa-1/kb-data/output/Formation_of_Temporally_Shaped_Electron_Bunches_for_Beam-Driven_Collinear_Wakefield_Accelerators/structured.json,
new-swa-1,kb-data/output/Galilean_Electromagnetic_Particle-in-Cell_Code,Galilean Electromagnetic Particle-in-Cell Code,"Alexander Pukhov, Nina Elkina a Institute for Theoretical Physics I, University of Düsseldorf, Düsseldorf, 40225, Germany; Particle-in-Cell, Galilean transformation, LWFA, PWFA; September 24, 2025",2401.11924,"September 24, 2025",s3://new-swa-1/kb-data/output/Galilean_Electromagnetic_Particle-in-Cell_Code/structured.json,
new-swa-1,kb-data/output/Generalized_threshold_of_longitudinal_multi-bunch_instability_in_synchrotrons,Generalized threshold of longitudinal multi-bunch instability in synchrotrons,"CERN, CH 1211 Geneva 23, Switzerland (Dated: September 14, 2023); The interaction of charged particles with the accelerator environment (impedance) can result in the development of undamped or exponentially growing bunch oscillations. In the absence of synchrotron radiation damping, an accelerator design relies either on beam stabilization only by the natural frequency spread of individual particles, called Landau damping [1], or on active damping systems in addition.; It is common in beam stability analysis to separate single- and multi-bunch collective effects since they are driven by short- and long-range wakefields, respectively [2-8]. For the longitudinal beam motion considered below, many impedance sources, related to the wake functions via the Fourier transform, can be modeled by the resonances",1207.5826,"September 14, 2023",s3://new-swa-1/kb-data/output/Generalized_threshold_of_longitudinal_multi-bunch_instability_in_synchrotrons/structured.json,
new-swa-1,kb-data/output/High-Gradient_Millimeter_Wave_Accelerating_Structure,"High-Gradient, Millimeter Wave Accelerating Structure","DPF2015-337 August 31, 2015; High-Gradient, Millimeter Wave Accelerating Structure; S.V. Kuzikov 1,2 , A.A. Vikharev 1,3 , N.Yu. Peskov 1",,"August 31, 2015",s3://new-swa-1/kb-data/output/High-Gradient_Millimeter_Wave_Accelerating_Structure/structured.json,
new-swa-1,kb-data/output/High-energy_betatron_source_driven_by_a_4-PW_laser_with_applications_to_non-destructive_imaging,High-energy betatron source driven by a 4-PW laser with applications to non-destructive imaging,"Calin Ioan Hojbota 1* , Mohammad Mirzaie 1 , Do Yeon Kim 1 , Tae Gyu Pak 1,2 , Mohammad Rezaei-Pandari 1,3 , Vishwa Bandhu Pathak 1,4 , Jong Ho Jeon 1 , Jin Woo Yoon 1,5 , Jae Hae Sung 1,5 , Seong Ku Lee 1,5 , Chul Min Kim 1,5 , Ki Yong Kim 1,2,6 and Chang Hee Nam 1,2; 1 Center for Relativistic Laser Science, Institute for Basic Science, Gwangju, 61005, Republic of Korea.; 2 Dept. of Physics and Photon Science, Gwangju Institute of Science and Technology, Gwangju, 61005, Republic of Korea.",2207.11492,,s3://new-swa-1/kb-data/output/High-energy_betatron_source_driven_by_a_4-PW_laser_with_applications_to_non-destructive_imaging/structured.json,
new-swa-1,kb-data/output/Higher_Dipole_Bands_in_the_NLC_Accelerating_Structure,HIGHER DIPOLE BANDS IN THE NLC ACCELERATING STRUCTURE ∗,"C. Adolphsen, K.L.F. Bane, V.A. Dolgashev, K. Ko, Z. Li, R. Miller, SLAC, Stanford, CA 94309, USA; We show that scattering matrix calculations for dipole modes between 23-43 GHz for the 206 cell detuned structure (DS) are consistent with finite element calculations and results of the uncoupled model. In particular, the rms sum wake for these bands is comparable to that of the first dipole band. We also show that for RDDS1 uncoupled wakefield calculations for higher bands are consistent with measurements. In particular, a clear 26 GHz signal in the short range wake is found in both results.; In this report we use an S-matrix computer program[10][11] to obtain modes of the 3rd to the 8th passbands-ranging from 23-43 GHz-of a full 206cell NLC DS accelerating structure. We then compare our results with those of a finite element calculation and those of the uncoupled model. Next we repeat the uncoupled calculation for the latest version of the NLC structure, the",,,s3://new-swa-1/kb-data/output/Higher_Dipole_Bands_in_the_NLC_Accelerating_Structure/structured.json,
new-swa-1,kb-data/output/Higher_Order_Modes_for_Beam_Diagnostics_in_Third_Harmonic_39_GHz_Accelerating_Module,HIGHER ORDER MODES FOR BEAM DIAGNOSTICS IN THIRD HARMONIC 3.9 GHZ ACCELERATING MODULES *,"N. Baboi # , N. Eddy § , T. Flisgen°, H.-W. Glock°, R. M. Jones †‡ , I. R. R. Shinton †‡ , and P. Zhang †#‡ # Deutsches Elektronen-Synchrotron (DESY), Hamburg, Germany; § Fermi National Accelerator Laboratory (Fermilab), Batavia, Illinois, U.S.A. ° Universität Rostock, Rostock, Germany School of Physics and Astronomy, The University of Manchester, Manchester, U.K.; † ‡ The Cockcroft Institute of Accelerator Science and Technology, Daresbury, U.K.",,,s3://new-swa-1/kb-data/output/Higher_Order_Modes_for_Beam_Diagnostics_in_Third_Harmonic_39_GHz_Accelerating_Module/structured.json,
new-swa-1,kb-data/output/Instabilities_in_Linear_Accelerators,Instabilities in Linear Accelerators,"CERN Accelerator School Proceedings Advanced Accelerator Physics Spa, Belgium, 2024; M. Ferrario, M. Migliorati and L. Palumbo INFN-LNF and Universita' di Roma 'La Sapienza'; In this lecture, we first examine the fundamental properties of wakefields [6-14] and then illustrate key concepts through simple examples in cylindrical geometry, including the resonant modes of an RF cavity and a perfectly conducting pipe. In this last case, while space charge forces have  been  treated  separately  [15],  these  forces  can  also  be  considered  a  specific  instance  of wakefields, as demonstrated with an example in Appendix 2 [16].",,,s3://new-swa-1/kb-data/output/Instabilities_in_Linear_Accelerators/structured.json,
